transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,dataset_source
T0053,U089,2021-04-16,0,67,6402.0,55,6,,primary
T5945,U039,2022-02-13,0,127,19467.0,18,1,,primary
T4812,U066,2021-04-16,0,73,1336.0,42,0,,primary
T4854,U111,2021-04-16,0,175,7761.0,42,1,,primary
T5368,U033,2021-04-16,0,78,9556.0,18,7,,primary
T8845,U040,2021-04-16,0,195,8138.0,18,9,,primary
T7231,U038,2023-11-22,1,78,13959.0,42,2,,primary
T2058,U121,2022-11-17,0,151,3084.0,42,5,,primary
T12121,U105,2021-04-16,0,24,887.0,55,6,,primary
T7330,U147,2023-12-21,0,67,7874.0,18,9,,primary
T8770,U028,2021-04-16,0,195,7174.0,55,1,,primary
T13194,U017,2022-09-20,0,175,5391.0,49,5,,primary
T8201,U104,2021-04-16,0,195,4771.0,18,9,,primary
T11881,U089,2021-04-16,0,42,9430.0,18,7,,primary
T12496,U018,2021-04-16,0,67,5045.0,42,2,,primary
T6321,U138,2021-01-11,0,127,29287.0,38,3,,primary
T9997,U105,2021-04-16,0,175,9991.0,18,10,,primary
T6756,U091,2023-11-09,0,24,3891.0,42,4,,primary
T3533,U130,2021-04-16,0,127,37865.0,55,1,,primary
T6023,U033,2023-07-30,0,127,2325.0,18,10,,primary
T11620,U149,2021-04-16,0,113,4955.0,38,2,,primary
T1544,U083,2021-04-16,0,127,9757.0,18,4,,primary
T5786,U149,2021-04-16,1,141,43818.0,18,3,,primary
T4990,U093,2021-04-16,0,175,3607.0,38,0,,primary
T5113,U094,2021-04-16,0,73,1150.0,18,9,,primary
T0591,U021,2021-04-16,0,113,140759.86999999106,18,8,,primary
T7367,U063,2021-04-16,0,67,1453.0,38,7,,primary
T7885,U040,2021-04-16,1,141,69923.0,18,4,,primary
T8892,U063,2021-04-16,0,67,9369.0,18,4,,primary
T1799,U086,2022-05-31,0,67,2186.0,18,2,,primary
T13397,U132,2021-04-16,0,42,2642.0,42,3,,primary
T6170,U073,2021-04-16,1,77,27454.0,49,6,,primary
T4918,U130,2022-05-01,0,127,20656.0,38,6,,primary
T13238,U059,2021-04-16,1,77,10347.0,42,1,,primary
T3437,U092,2023-08-28,1,141,2325.0,38,5,,primary
T9845,U086,2021-04-16,0,175,388.0,38,8,,primary
T12697,U004,2023-10-30,0,67,2325.0,55,5,,primary
T3845,U117,2021-04-16,0,67,3756.0,18,5,,primary
T9152,U068,2021-04-16,0,113,4153.0,55,3,,primary
T5889,U061,2021-04-16,1,11,36129.0,55,6,,primary
T1409,U060,2021-04-16,0,175,384.0,18,3,,primary
T13399,U119,2021-04-16,0,42,3700.0,38,0,,primary
T7644,U076,2021-04-16,0,67,3901.0,18,7,,primary
T0997,U087,2021-04-16,0,127,3507.0,55,3,,primary
T8909,U002,2021-04-16,0,42,2325.0,42,2,,primary
T10044,U062,2021-04-16,1,141,63348.0,38,6,,primary
T0328,U095,2021-04-16,1,77,45361.0,38,4,,primary
T1479,U045,2021-04-16,0,67,236.0,42,10,,primary
T6902,U016,2021-04-16,0,127,6168.0,49,8,,primary
T2648,U033,2021-03-26,0,127,6798.0,42,1,,primary
T12733,U057,2021-04-06,0,67,4051.0,38,1,,primary
T11044,U145,2021-04-16,0,151,7998.0,55,7,,primary
T4115,U053,2021-04-16,0,67,1255.0,18,1,,primary
T13558,U080,2021-04-16,0,175,2325.0,38,8,,primary
T12420,U044,2022-09-28,0,195,6725.0,42,2,,primary
T3532,U121,2021-04-16,0,73,6113.0,38,3,,primary
T9183,U137,2021-04-16,0,67,2799.0,42,4,,primary
T7634,U033,2022-01-13,0,195,4958.0,18,9,,primary
T5344,U122,2022-01-21,0,67,1099.0,18,7,,primary
T13242,U031,2022-11-13,0,24,5642.0,38,1,,primary
T4096,U047,2024-03-25,0,127,1020.0,42,1,,primary
T0987,U049,2021-04-16,0,67,3738.0,18,8,,primary
T7842,U087,2021-04-16,0,127,3192.0,42,6,,primary
T6844,U012,2021-04-16,0,73,7691.0,55,5,,primary
T4457,U139,2021-04-16,0,175,9222.0,38,2,,primary
T5843,U124,2021-05-26,0,42,4241.0,42,4,,primary
T8397,U144,2021-04-16,0,67,1180.0,18,6,,primary
T12986,U022,2021-04-16,0,67,1889.0,38,6,,primary
T1364,U048,2021-02-17,0,127,36056.0,55,8,,primary
T6632,U009,2023-05-10,0,127,6358.0,38,1,,primary
T2424,U069,2021-04-16,0,127,5345.0,18,2,,primary
T9900,U048,2021-04-16,0,175,702.0,18,7,,primary
T0903,U102,2021-04-16,0,42,7292.0,55,9,,primary
T3847,U134,2022-10-11,0,195,941.0,42,6,,primary
T13825,U127,2024-11-17,0,67,6574.0,55,3,,primary
T3164,U023,2024-11-26,0,175,409.0,55,9,,primary
T12585,U136,2022-03-07,1,113,2325.0,55,6,,primary
T5542,U018,2021-04-16,0,175,2325.0,18,5,,primary
T5327,U072,2023-12-14,0,67,3903.0,42,3,,primary
T8454,U087,2021-04-16,0,175,9694.0,42,5,,primary
T12124,U037,2021-04-16,0,42,9013.0,55,1,,primary
T4591,U091,2021-04-16,0,195,1980.0,42,5,,primary
T12097,U132,2021-04-16,0,195,7818.0,55,5,,primary
T2661,U078,2024-01-09,0,127,9237.0,55,0,,primary
T6007,U138,2021-04-16,0,151,6682.0,42,8,,primary
T4407,U143,2022-07-29,0,24,6714.0,18,4,,primary
T5887,U060,2021-04-16,0,175,8859.0,42,6,,primary
T6734,U110,2024-06-03,0,175,1098.0,49,9,,primary
T9475,U092,2021-04-16,1,69,35719.0,55,9,,primary
T4511,U107,2022-07-06,0,175,6170.0,38,1,,primary
T12067,U046,2021-04-16,0,67,2318.0,18,8,,primary
T9561,U117,2021-04-16,0,175,6354.0,18,7,,primary
T9929,U102,2023-03-15,0,195,8158.0,38,0,,primary
T5732,U038,2021-04-16,0,67,1702.0,55,9,,primary
T9603,U145,2023-06-28,0,127,6760.0,18,6,,primary
T2106,U010,2021-04-16,0,24,8201.0,55,5,,primary
T0824,U007,2021-03-04,0,42,3219.0,55,7,,primary
T8434,U061,2021-04-16,0,67,4327.0,18,9,,primary
T13434,U145,2021-04-16,0,175,2954.0,38,9,,primary
T9341,U059,2021-04-16,0,73,8122.0,18,10,,primary
T5459,U067,2021-08-28,0,73,1008.0,55,5,,primary
T2041,U009,2023-02-15,0,151,8382.0,55,7,,primary
T3551,U025,2023-09-23,0,175,1372.0,38,8,,primary
T10339,U081,2021-04-16,1,69,46281.0,55,4,,primary
T8081,U100,2021-04-16,0,195,6566.0,18,8,,primary
T5647,U082,2023-05-10,0,73,984.0,38,1,,primary
T4580,U149,2021-04-16,0,175,1259.0,38,9,,primary
T2200,U089,2021-04-16,0,67,2072.0,42,6,,primary
T8724,U074,2021-04-16,1,11,46784.0,42,10,,primary
T3529,U017,2024-01-23,0,42,7393.0,42,1,,primary
T0924,U133,2021-04-16,1,141,56971.0,42,9,,primary
T13214,U004,2021-04-16,0,24,9349.0,18,10,,primary
T6638,U084,2023-08-02,0,175,1868.0,42,1,,primary
T9811,U048,2024-01-06,0,127,2774.0,18,9,,primary
T1789,U038,2022-05-31,1,141,30722.0,38,5,,primary
T1978,U035,2021-04-16,0,175,2481.0,18,5,,primary
T1222,U121,2021-01-11,0,195,8855.0,55,3,,primary
T8043,U007,2021-04-16,0,24,3954.0,18,10,,primary
T11433_D1,U004,2021-04-16,0,67,4941.0,18,8,,primary
T11885,U128,2021-04-16,0,67,2043.0,42,1,,primary
T4257,U104,2021-04-16,0,127,6574.0,42,7,,primary
T13042,U008,2021-04-16,0,67,2392.0,18,5,,primary
T1288,U071,2024-12-23,0,73,6626.0,18,7,,primary
T12635,U026,2024-07-22,0,67,3054.0,42,9,,primary
T3008,U055,2022-07-30,1,69,37631.0,38,8,,primary
T6709,U067,2021-04-16,0,127,38973.0,55,3,,primary
T4064,U127,2023-04-11,0,67,3980.0,55,9,,primary
T9245,U041,2021-04-16,0,24,8729.0,55,7,,primary
T6899,U106,2021-04-16,0,42,7773.0,42,7,,primary
T0874,U136,2021-04-16,0,73,210.0,55,1,,primary
T4836,U123,2021-04-16,0,67,2611.0,42,9,,primary
T12202,U037,2021-04-16,0,127,34418.0,55,2,,primary
T4056,U143,2021-04-16,0,113,4883.0,38,2,,primary
T0449,U128,2021-04-16,0,42,1652.0,38,4,,primary
T13189,U021,2021-03-17,0,151,8006.0,42,10,,primary
T4959,U150,2021-04-16,0,127,6829.0,42,5,,primary
T8420,U136,2021-06-03,0,195,4713.0,42,1,,primary
T10250,U057,2024-12-20,1,141,14297.0,18,8,,primary
T4214,U036,2021-12-13,0,67,2087.0,38,1,,primary
T12332,U054,2021-04-16,1,113,11168.0,18,8,,primary
T0949,U144,2023-04-06,0,67,5997.0,38,1,,primary
T7649,U029,2023-10-07,0,42,2325.0,38,2,,primary
T2428,U029,2021-04-16,0,42,8195.0,42,4,,primary
T5449,U035,2023-04-19,0,67,4677.0,38,5,,primary
T0494,U034,2021-04-16,1,11,59853.0,38,0,,primary
T11981,U128,2021-04-16,0,42,464.0,55,2,,primary
T11887,U009,2023-04-15,0,127,48330.0,55,7,,primary
T10700,U126,2021-04-16,0,127,2325.0,38,7,,primary
T5579,U030,2023-06-06,0,73,8757.0,18,0,,primary
T11783,U121,2022-07-01,0,175,5855.0,42,6,,primary
T12587,U133,2021-04-16,0,151,3444.0,38,0,,primary
T9551,U010,2021-04-16,0,42,7010.0,42,2,,primary
T3025,U146,2021-04-16,0,127,14582.0,55,3,,primary
T7626,U147,2021-04-16,1,11,14412.0,42,4,,primary
T12272,U136,2023-04-15,1,141,18733.0,38,0,,primary
T5026,U009,2021-04-16,0,67,3702.0,55,8,,primary
T13932,U147,2023-11-21,0,24,6062.0,18,7,,primary
T7669,U082,2023-08-04,0,67,9155.0,42,8,,primary
T1165,U017,2023-04-04,0,195,4949.0,42,5,,primary
T5963,U081,2021-04-16,0,195,5066.0,18,7,,primary
T10275,U119,2022-06-03,0,67,6432.0,38,2,,primary
T4226,U070,2021-04-23,0,175,1945.0,18,8,,primary
T12985,U022,2023-02-18,0,42,7288.0,38,3,,primary
T3001,U099,2021-04-16,0,24,4942.0,55,1,,primary
T7356,U059,2022-03-03,0,67,1443.0,38,6,,primary
T7058,U036,2021-04-16,1,141,66905.0,38,8,,primary
T3582,U058,2021-04-16,0,67,1731.0,18,9,,primary
T12681,U061,2021-04-16,0,42,4462.0,18,0,,primary
T3707,U107,2021-04-16,0,73,4343.0,38,1,,primary
T2950,U135,2021-11-04,0,67,842.0,55,1,,primary
T3609,U095,2021-04-16,0,67,1969.0,42,6,,primary
T10866,U095,2021-04-16,0,67,2811.0,42,7,,primary
T5999,U045,2021-04-16,0,127,1223.0,38,4,,primary
T3159,U119,2023-01-25,0,127,9301.0,42,0,,primary
T5007,U080,2021-04-16,1,113,19382.0,18,0,,primary
T0060,U038,2024-01-12,0,67,2984.0,38,10,,primary
T11837,U126,2023-01-28,0,67,9399.0,38,5,,primary
T1520,U024,2021-04-16,0,127,2325.0,38,3,,primary
T1448,U110,2022-05-07,0,67,845.0,38,2,,primary
T8400,U082,2021-04-16,0,195,8421.0,18,0,,primary
T5292,U034,2022-01-27,0,113,7687.0,42,3,,primary
T0358,U097,2021-04-16,0,127,8337.0,55,2,,primary
T12179,U042,2023-04-13,0,175,5205.0,18,9,,primary
T2843,U097,2021-04-16,0,195,4206.0,18,8,,primary
T0982,U005,2021-04-16,0,67,5937.0,55,5,,primary
T9460,U014,2021-04-16,0,67,1690.0,55,7,,primary
T7743,U090,2021-04-16,1,78,37280.0,55,6,,primary
T3030,U083,2024-01-21,0,175,744.0,18,2,,primary
T1421,U127,2021-04-16,0,67,2325.0,42,5,,primary
T11211,U068,2021-04-16,0,24,4103.0,18,9,,primary
T11014,U107,2021-04-16,0,42,3389.0,49,0,,primary
T1121,U096,2021-04-16,0,151,847.0,38,10,,primary
T11298,U086,2021-04-16,0,127,49400.0,38,2,,primary
T8808,U073,2021-04-16,0,175,5271.0,38,4,,primary
T7009,U004,2022-04-05,0,175,4005.0,42,5,,primary
T5062,U114,2021-04-16,0,24,9352.0,18,2,,primary
T4736,U113,2021-04-16,0,24,8679.0,42,8,,primary
T7426,U115,2021-04-16,1,69,61209.0,49,2,,primary
T1835,U041,2021-04-16,1,141,12429.0,38,10,,primary
T8282,U108,2021-02-08,0,127,2325.0,42,7,,primary
T1617,U010,2021-04-16,0,42,2583.0,18,10,,primary
T13174,U064,2021-11-21,0,42,6829.0,38,7,,primary
T11208,U006,2021-04-16,0,175,9647.0,55,9,,primary
T1324,U047,2021-04-16,0,67,2325.0,42,7,,primary
T13156,U047,2021-04-16,0,175,7482.0,38,9,,primary
T10465,U085,2021-04-16,0,195,9698.0,42,4,,primary
T0273,U137,2021-04-16,0,151,8773.0,42,4,,primary
T7155_D1,U076,2022-09-07,0,67,2236.0,42,2,,primary
T1069,U103,2023-06-20,0,195,4119.0,42,9,,primary
T2552,U019,2021-04-16,1,113,50800.0,55,6,,primary
T12833,U059,2021-04-16,0,127,1790.0,18,8,,primary
T9201,U019,2021-04-16,0,67,788.0,42,9,,primary
T10730,U008,2021-04-16,0,127,5717.0,18,6,,primary
T3185,U132,2024-04-28,0,175,2771.0,55,7,,primary
T4506,U113,2021-04-16,1,11,140759.86999999106,18,3,,primary
T6940,U092,2021-04-22,0,175,3869.0,42,2,,primary
T8627,U054,2024-12-22,0,78,2837.0,18,9,,primary
T10707,U150,2024-02-12,1,141,76239.0,38,8,,primary
T11015,U138,2021-02-08,0,67,5375.0,55,1,,primary
T6233,U026,2021-04-16,0,175,4953.0,55,8,,primary
T11312,U018,2021-04-16,0,195,4494.0,18,5,,primary
T5179,U050,2021-04-16,0,67,619.0,38,1,,primary
T8773,U004,2023-09-24,0,175,5649.0,18,5,,primary
T12753,U059,2023-06-23,0,175,845.0,55,0,,primary
T8713,U041,2024-01-12,1,141,37665.0,55,1,,primary
T1091,U033,2021-04-16,0,73,740.0,18,1,,primary
T11096,U064,2024-08-18,1,77,77578.0,42,1,,primary
T7666,U009,2021-04-16,0,175,7815.0,55,10,,primary
T3826,U111,2021-04-16,0,67,2158.0,38,3,,primary
T6281,U027,2024-07-08,0,67,3765.0,18,8,,primary
T2649,U023,2022-12-27,0,127,4039.0,55,6,,primary
T3645,U085,2021-04-16,0,195,4218.0,38,1,,primary
T13724,U096,2022-08-28,0,127,1009.0,55,6,,primary
T4315,U049,2022-04-16,0,67,2220.0,18,8,,primary
T4131,U032,2021-04-16,0,67,1969.0,38,5,,primary
T0599,U010,2021-04-16,0,127,3050.0,18,9,,primary
T6679,U006,2022-07-29,1,69,50581.0,55,10,,primary
T3446,U036,2022-11-19,1,141,65464.0,55,6,,primary
T4680,U003,2021-04-16,0,67,3207.0,18,3,,primary
T3972,U027,2022-05-01,0,24,8479.0,55,5,,primary
T11462,U147,2021-04-16,0,67,861.0,55,4,,primary
T11490,U127,2021-04-16,1,113,34452.0,38,9,,primary
T2973,U052,2023-07-24,0,127,9804.0,42,1,,primary
T12274,U016,2024-01-08,0,67,6666.0,38,5,,primary
T3587,U089,2021-04-16,0,195,8355.0,18,3,,primary
T9205,U111,2021-04-16,0,175,9644.0,55,4,,primary
T2439,U129,2021-04-16,0,127,1690.0,38,9,,primary
T9679,U028,2023-05-20,0,195,9727.0,55,7,,primary
T13096,U110,2021-04-16,0,67,4753.0,42,3,,primary
T11952,U052,2021-04-16,0,67,5025.0,18,6,,primary
T1629,U060,2021-04-16,0,67,2628.0,18,10,,primary
T11073,U129,2022-07-25,0,175,1611.0,42,9,,primary
T0496,U065,2023-01-15,0,24,6020.0,38,9,,primary
T3419,U081,2023-12-14,0,195,3123.0,18,2,,primary
T7640,U092,2021-04-16,1,11,16944.0,38,1,,primary
T12923_D1,U119,2021-04-16,0,127,25106.0,18,10,,primary
T10148,U078,2023-08-10,0,42,1317.0,55,9,,primary
T0881,U069,2023-02-16,0,67,4235.0,18,3,,primary
T4819,U041,2024-03-01,0,24,2966.0,18,10,,primary
T11108,U114,2021-04-16,0,24,2265.0,55,3,,primary
T6885,U100,2021-04-16,0,195,1346.0,18,8,,primary
T5946,U096,2022-01-20,0,127,2325.0,42,2,,primary
T13677,U014,2021-04-16,0,175,702.0,38,4,,primary
T1763,U095,2021-04-16,1,77,2325.0,38,4,,primary
T5130_D1,U110,2024-03-02,0,42,1505.0,18,6,,primary
T9955,U032,2021-04-16,0,127,4697.0,38,1,,primary
T1203,U082,2021-04-16,0,127,10239.0,18,6,,primary
T2284,U125,2021-04-16,0,42,140759.86999999106,55,6,,primary
T1030,U031,2021-09-22,0,42,7245.0,42,8,,primary
T0932,U081,2024-12-10,0,175,4258.0,18,1,,primary
T12819,U002,2021-04-16,0,42,4253.0,38,4,,primary
T1137,U026,2022-01-06,0,67,6666.0,18,5,,primary
T4052,U066,2021-11-11,0,175,4882.0,42,7,,primary
T6325,U076,2021-04-16,0,67,4597.0,49,7,,primary
T12879,U124,2021-04-16,1,69,65471.0,55,10,,primary
T9995,U025,2024-04-20,1,11,28581.0,18,10,,primary
T3904,U141,2021-10-28,0,127,2325.0,49,5,,primary
T2126,U087,2022-05-03,0,24,8214.0,38,6,,primary
T2433,U090,2024-12-02,0,195,7287.0,55,1,,primary
T1875,U062,2021-04-16,0,67,6868.0,42,9,,primary
T9425,U046,2021-04-16,0,67,2325.0,18,1,,primary
T2991,U087,2022-02-22,0,175,7173.0,18,4,,primary
T0651,U038,2021-02-23,0,127,2693.0,55,1,,primary
T2464,U079,2021-04-16,0,42,8468.0,18,2,,primary
T7770,U118,2021-04-16,0,73,7900.0,38,0,,primary
T4293,U056,2021-04-16,1,11,75757.0,42,2,,primary
T0163,U098,2021-12-20,1,113,140759.86999999106,18,0,,primary
T11855,U094,2021-04-16,0,24,5531.0,42,2,,primary
T1122,U095,2021-04-16,0,127,6790.0,42,6,,primary
T4911,U041,2021-04-16,0,67,4827.0,38,0,,primary
T2532,U002,2021-04-16,0,175,5094.0,42,1,,primary
T4480,U079,2021-04-16,0,127,36568.0,42,9,,primary
T12486,U068,2021-04-16,0,175,5316.0,55,3,,primary
T0896,U029,2021-04-16,0,67,3429.0,42,5,,primary
T5973,U072,2021-04-16,0,127,41358.0,38,5,,primary
T6904_D1,U007,2021-04-16,0,42,6805.0,38,1,,primary
T8131,U032,2021-04-16,0,127,2358.0,42,10,,primary
T1677,U092,2021-12-01,0,42,196.0,42,6,,primary
T1491,U057,2024-05-12,0,113,1060.0,38,3,,primary
T10357,U030,2021-04-16,0,42,6159.0,55,3,,primary
T12436,U101,2024-09-17,0,73,6954.0,42,1,,primary
T5733,U026,2021-04-16,0,127,761.0,18,6,,primary
T5311,U090,2024-12-11,0,127,740.0,18,9,,primary
T11851,U139,2021-04-16,1,11,56318.0,42,3,,primary
T11308,U130,2021-04-16,0,195,5925.0,18,0,,primary
T4886,U084,2021-04-16,0,24,8050.0,38,6,,primary
T1292,U033,2021-04-16,0,67,2524.0,38,10,,primary
T10247,U004,2023-04-21,0,127,1765.0,55,3,,primary
T6267,U118,2021-04-16,0,175,6244.0,38,5,,primary
T2147,U083,2021-04-16,0,113,3685.0,42,10,,primary
T2372,U027,2021-04-16,0,175,577.0,49,10,,primary
T13416,U036,2021-04-04,0,195,8458.0,38,6,,primary
T5176,U012,2023-05-28,0,175,4457.0,18,10,,primary
T11325,U112,2021-04-16,0,195,4041.0,38,3,,primary
T2985,U019,2023-04-22,0,127,8682.0,42,1,,primary
T9918,U013,2021-04-16,0,67,1015.0,18,4,,primary
T2483,U084,2024-11-28,0,78,3386.0,38,10,,primary
T4024,U111,2024-12-12,0,67,859.0,38,7,,primary
T5269,U009,2022-08-17,0,195,6325.0,18,0,,primary
T1909,U001,2024-07-15,1,69,25294.0,42,2,,primary
T5739,U050,2021-04-16,0,127,6743.0,42,7,,primary
T9914,U011,2021-04-16,0,42,8612.0,38,3,,primary
T1696,U135,2021-04-16,0,67,4741.0,18,2,,primary
T4382,U083,2024-02-11,0,78,6928.0,55,9,,primary
T1703,U101,2023-10-14,0,67,6098.0,42,6,,primary
T11839,U024,2021-09-06,0,42,7894.0,55,1,,primary
T3779,U121,2021-04-16,0,113,4833.0,42,0,,primary
T8367,U118,2021-04-16,0,151,7676.0,42,8,,primary
T8883,U011,2021-03-18,0,73,7316.0,38,0,,primary
T12170,U150,2021-04-16,0,67,4959.0,42,3,,primary
T2377,U129,2021-04-16,0,195,4716.0,42,10,,primary
T12768,U148,2021-04-16,0,175,2325.0,55,9,,primary
T12406,U014,2021-04-16,0,73,7861.0,55,7,,primary
T2841,U138,2024-11-01,0,24,9950.0,42,2,,primary
T6630,U038,2021-04-16,0,175,165.0,42,2,,primary
T4021,U122,2022-03-02,0,67,4220.0,18,5,,primary
T1959,U073,2021-04-16,0,73,6813.0,18,10,,primary
T10141,U059,2021-04-16,0,175,8656.0,38,3,,primary
T6884,U060,2021-04-16,0,42,2491.0,42,9,,primary
T6263,U145,2023-08-29,0,175,789.0,55,6,,primary
T3619,U125,2024-09-10,0,175,9698.0,42,5,,primary
T10606,U118,2024-03-02,0,195,9163.0,42,5,,primary
T6395,U027,2024-01-01,0,127,12083.0,38,3,,primary
T6127,U082,2023-10-17,0,175,4367.0,38,0,,primary
T0780,U113,2024-07-24,0,127,23072.0,38,2,,primary
T10538,U054,2021-04-16,0,67,1213.0,18,10,,primary
T0850,U062,2021-04-16,0,175,2790.0,49,9,,primary
T12046,U001,2024-02-01,0,67,4103.0,49,1,,primary
T2132,U052,2021-09-09,0,127,14145.0,38,3,,primary
T1316,U018,2023-05-15,0,175,4022.0,38,9,,primary
T12512,U083,2021-04-16,1,11,11930.0,18,1,,primary
T2536,U051,2021-04-16,0,195,1718.0,42,2,,primary
T3512,U128,2021-04-16,1,69,73576.0,42,4,,primary
T4136,U106,2021-04-16,0,127,9445.0,38,3,,primary
T10852,U069,2023-01-31,1,11,35129.0,38,3,,primary
T8877,U137,2024-05-27,0,42,9544.0,49,8,,primary
T13911,U141,2024-11-14,0,67,6601.0,18,3,,primary
T11074,U135,2021-04-16,0,67,4585.0,55,8,,primary
T9787,U058,2021-01-03,0,113,2876.0,38,0,,primary
T2944,U058,2021-04-16,0,127,6200.0,38,1,,primary
T3957,U003,2021-04-16,0,24,2838.0,42,7,,primary
T10152,U122,2024-04-19,0,67,9907.0,42,4,,primary
T5677,U047,2021-04-16,0,127,4862.0,42,3,,primary
T4598,U094,2021-04-16,0,67,4833.0,42,5,,primary
T8207,U011,2021-04-16,0,195,5528.0,38,7,,primary
T0255,U080,2021-04-16,0,127,2325.0,38,9,,primary
T13215,U069,2021-04-16,0,42,6629.0,42,2,,primary
T6386,U078,2021-08-11,0,175,4914.0,38,8,,primary
T10026,U083,2021-04-16,0,24,3272.0,18,7,,primary
T2700,U070,2021-04-16,0,127,5143.0,18,4,,primary
T8653,U118,2021-08-07,0,195,6284.0,55,10,,primary
T7799,U086,2021-04-16,0,67,3142.0,18,5,,primary
T4008,U134,2024-01-03,0,175,5749.0,38,0,,primary
T6636,U100,2021-04-16,0,127,8958.0,38,5,,primary
T1591,U066,2024-01-11,0,78,4161.0,55,1,,primary
T5065,U039,2022-05-11,0,67,2470.0,38,3,,primary
T2539,U098,2021-04-16,0,195,3559.0,38,0,,primary
T4307,U053,2021-04-16,1,141,57937.0,38,6,,primary
T0795,U071,2021-04-16,0,195,938.0,55,9,,primary
T2180,U098,2021-04-16,1,77,45500.0,42,3,,primary
T13678,U086,2023-03-17,0,24,4017.0,18,6,,primary
T0750,U148,2021-04-16,1,69,53895.0,55,9,,primary
T13787,U073,2021-04-16,0,42,2362.0,38,4,,primary
T11242,U075,2021-04-16,0,67,9607.0,42,5,,primary
T2367,U145,2021-04-16,0,19,5859.0,55,10,,primary
T9543,U130,2021-10-12,0,127,4585.0,38,10,,primary
T1870,U029,2021-08-13,0,113,6041.0,55,3,,primary
T0104,U010,2021-04-16,0,195,2325.0,55,10,,primary
T6138,U037,2024-03-12,0,67,2732.0,18,6,,primary
T12908,U135,2022-04-11,0,175,6811.0,42,0,,primary
T9882,U004,2021-04-16,0,127,29728.0,38,2,,primary
T4453,U149,2021-04-16,0,127,34972.0,38,3,,primary
T12958,U051,2021-04-16,1,77,19404.0,18,3,,primary
T13294,U114,2023-10-31,0,127,9814.0,42,6,,primary
T5391,U095,2021-04-16,0,127,15273.0,42,10,,primary
T11689,U005,2021-04-16,0,127,13391.0,18,0,,primary
T1685,U015,2021-11-04,0,175,1536.0,18,7,,primary
T13468,U079,2021-04-16,0,24,6413.0,42,0,,primary
T0539,U072,2021-04-16,0,67,4046.0,55,7,,primary
T1494,U043,2021-04-16,0,195,799.0,42,0,,primary
T13791,U112,2021-04-16,0,175,676.0,55,9,,primary
T13881,U103,2021-04-16,1,11,55142.0,38,1,,primary
T1940,U088,2021-04-16,0,67,678.0,49,2,,primary
T7589,U081,2023-02-03,0,175,7054.0,55,1,,primary
T10175,U065,2021-04-16,0,73,5833.0,38,9,,primary
T9571,U080,2023-07-14,0,127,9116.0,55,10,,primary
T10362,U128,2021-04-16,0,175,5930.0,55,4,,primary
T6164,U090,2021-04-16,0,67,3283.0,55,6,,primary
T8369,U076,2021-04-16,0,24,8621.0,42,2,,primary
T1309,U098,2021-04-16,0,195,7224.0,49,9,,primary
T0582,U090,2021-04-16,0,42,9782.0,18,8,,primary
T8729,U132,2021-04-16,0,127,5889.0,38,1,,primary
T4175,U014,2022-02-09,0,42,4213.0,55,3,,primary
T11778,U034,2021-04-16,0,42,474.0,38,6,,primary
T1559,U057,2021-04-16,0,67,2484.0,18,5,,primary
T3671,U005,2021-04-16,0,127,10276.0,38,3,,primary
T6046,U049,2024-01-04,0,24,1355.0,55,5,,primary
T12992,U038,2021-04-16,0,67,8939.0,55,4,,primary
T1562,U149,2023-11-22,0,24,9476.0,18,0,,primary
T3667,U140,2021-04-16,0,42,7781.0,18,7,,primary
T13403,U002,2021-04-16,0,24,8199.0,42,5,,primary
T6489,U035,2023-05-10,0,175,2325.0,42,1,,primary
T3698,U142,2021-04-16,1,113,35988.0,38,3,,primary
T12454,U068,2021-04-16,0,73,3990.0,55,8,,primary
T7566,U024,2022-01-31,0,67,3937.0,18,4,,primary
T0802,U106,2023-12-24,0,42,4771.0,42,6,,primary
T1518,U098,2021-04-16,0,42,4172.0,42,3,,primary
T1920,U004,2021-04-16,0,127,9438.0,55,4,,primary
T8718,U003,2021-04-16,0,67,2978.0,38,9,,primary
T9684,U117,2021-04-16,0,67,3929.0,18,1,,primary
T4578,U033,2021-04-16,0,175,5634.0,38,3,,primary
T6058,U043,2022-10-14,0,127,45761.0,38,1,,primary
T5876,U103,2021-04-16,0,67,5735.0,55,8,,primary
T10549,U099,2021-06-21,0,175,7219.0,38,9,,primary
T1594,U112,2023-07-19,1,11,42662.0,49,6,,primary
T7175,U117,2021-04-16,0,127,2088.0,38,0,,primary
T0038,U055,2022-06-08,0,67,6329.0,55,8,,primary
T10021,U116,2021-04-16,0,42,5427.0,18,0,,primary
T8235,U046,2021-04-16,0,67,2291.0,55,7,,primary
T11808,U146,2022-04-05,1,141,50347.0,42,5,,primary
T1904,U145,2021-03-01,0,67,2560.0,18,1,,primary
T13997,U086,2021-04-16,0,195,4593.0,55,9,,primary
T9241,U121,2021-09-20,0,127,3269.0,49,4,,primary
T0813,U028,2023-05-21,0,67,4978.0,38,4,,primary
T0479,U131,2021-04-16,0,67,1813.0,55,7,,primary
T9722,U135,2021-04-16,0,175,5676.0,38,5,,primary
T4138,U092,2021-04-16,0,127,48145.0,38,9,,primary
T6090,U131,2021-04-16,1,113,62697.0,38,1,,primary
T8427,U134,2021-04-16,0,195,9156.0,38,4,,primary
T3881,U134,2021-04-16,0,127,9614.0,55,2,,primary
